DIRECTORIO;SECUENCIA_ENCUESTA;SECUENCIA_P;P3;P4005;P4015;P8520S3;P8520S5
7248294;1;1;1;5;6;1;1
7248295;1;1;1;1;6;1;1
7248296;1;1;1;5;6;2;1
7248298;1;1;1;1;6;1;1
7248299;1;1;1;1;4;1;1
7248300;1;1;1;1;4;1;1
7248304;1;1;1;1;6;1;1
7248305;1;1;1;1;4;1;1
7248306;1;1;1;1;6;1;1
7248307;1;1;1;1;4;1;1
7248309;1;1;1;1;6;1;1
7248310;1;1;1;1;4;1;1
7248311;1;1;1;1;4;1;1
7248312;1;1;1;1;6;1;1
7248314;1;1;1;1;4;1;1
7248315;1;1;1;1;4;1;1
7248316;1;1;1;1;6;1;1
7248318;1;1;1;1;6;1;1
7248320;1;1;1;1;4;1;1
7248321;1;1;1;1;6;1;1
7248322;1;1;1;1;6;1;1
7248323;1;1;1;1;4;1;1
7248324;1;1;1;1;6;1;1
7248325;1;1;1;1;6;1;1
7248328;1;1;1;1;4;1;1
7248329;1;1;1;1;4;1;1
7248330;1;1;1;1;6;1;1
7248331;1;1;1;1;6;1;1
7248332;1;1;1;1;6;1;1
7248334;1;1;1;1;6;1;1
7248335;1;1;1;1;6;1;1
7248336;1;1;1;1;6;1;1
7248337;1;1;1;1;6;1;1
7248339;1;1;1;1;6;1;1
7248340;1;1;1;1;6;1;1
7248341;1;1;1;1;4;1;1
7248342;1;1;1;1;6;1;1
7248343;1;1;1;1;4;1;1
7248344;1;1;1;1;4;1;1
7248345;1;1;1;1;4;1;1
7248347;1;1;1;1;4;1;1
7248348;1;1;1;1;4;1;1
7248351;1;1;1;1;4;1;1
7248352;1;1;1;1;4;1;1
7248355;1;1;1;1;6;1;1
7248356;1;1;1;1;6;1;1
7248359;1;1;1;1;6;1;1
7248360;1;1;1;1;4;1;1
7248361;1;1;1;1;6;1;1
7248362;1;1;1;1;4;1;1
7248363;1;1;1;1;6;1;1
7248364;1;1;1;1;4;1;1
7248366;1;1;1;1;4;1;1
7248367;1;1;1;1;4;1;1
7248368;1;1;1;1;4;1;1
7248372;1;1;1;5;7;1;1
7248373;1;1;1;1;6;1;1
7248374;1;1;1;1;4;2;1
7248375;1;1;1;5;6;2;1
7248376;1;1;1;1;6;1;1
7248377;1;1;1;1;6;1;1
7248378;1;1;1;1;6;1;1
7248381;1;1;1;5;6;2;1
7248383;1;1;3;3;4;2;1
7248385;1;1;3;4;6;2;1
7248387;1;1;3;4;4;2;1
7248388;1;1;3;1;4;2;1
7248389;1;1;3;4;6;2;1
7248390;1;1;3;1;4;2;1
7248391;1;1;3;1;6;2;1
7248392;1;1;3;1;6;2;1
7248393;1;1;3;4;6;2;1
7248394;1;1;3;4;6;2;1
7248395;1;1;3;1;4;2;1
7248396;1;1;3;1;4;2;2
7248397;1;1;3;1;6;2;2
7248398;1;1;3;1;4;2;1
7248399;1;1;3;1;6;2;2
7248400;1;1;3;1;6;2;2
7248401;1;1;3;1;6;2;1
7248402;1;1;3;1;4;2;1
7248403;1;1;3;1;6;2;1
7248404;1;1;3;1;6;2;2
7248405;1;1;3;1;4;2;1
7248406;1;1;3;1;4;2;1
7248407;1;1;1;1;4;1;1
7248408;1;1;1;1;4;1;1
7248410;1;1;1;1;6;1;1
7248411;1;1;1;1;4;1;1
7248412;1;1;1;1;6;1;1
7248413;1;1;1;1;4;1;1
7248417;1;1;1;1;4;1;1
7248418;1;1;1;1;6;1;1
7248419;1;1;1;1;6;1;1
7248420;1;1;1;1;5;1;1
7248421;1;1;1;1;4;1;1
7248422;1;1;1;1;4;1;1
7248423;1;1;1;1;4;1;1
7248424;1;1;1;1;4;1;1
7248425;1;1;1;1;4;1;1
7248426;1;1;1;1;4;1;1
7248427;1;1;1;1;4;1;1
7248430;1;1;1;3;6;1;1
7248431;1;1;1;9;7;2;2
7248432;1;1;1;1;6;1;1
7248433;1;1;1;1;6;1;1
7248435;1;1;1;2;4;1;1
7248436;1;1;1;1;6;1;1
7248437;1;1;1;1;4;1;1
7248438;1;1;1;1;4;1;1
7248439;1;1;1;1;4;1;1
7248441;1;1;1;1;7;1;1
7248442;1;1;1;1;6;1;1
7248443;1;1;1;1;6;1;1
7248444;1;1;1;1;6;1;1
7248445;1;1;1;1;4;1;1
7248446;1;1;1;1;4;1;1
7248447;1;1;1;1;4;1;1
7248448;1;1;1;1;6;1;1
7248449;1;1;1;1;4;1;1
7248450;1;1;1;1;4;1;1
7248451;1;1;1;1;6;1;1
7248453;1;1;1;1;6;1;1
7248455;1;1;1;1;6;1;1
7248456;1;1;1;1;6;1;1
7248457;1;1;1;1;6;1;1
7248458;1;1;1;1;6;1;1
7248459;1;1;1;1;6;1;1
7248460;1;1;1;1;6;1;1
7248461;1;1;1;1;6;1;1
7248462;1;1;1;1;6;1;1
7248463;1;1;1;1;6;1;1
7248464;1;1;1;1;7;1;1
7248465;1;1;1;1;4;1;1
7248466;1;1;1;1;6;1;1
7248467;1;1;1;3;4;1;1
7248468;1;1;1;1;4;1;1
7248469;1;1;1;1;6;1;1
7248470;1;1;1;1;4;1;1
7248471;1;1;1;1;4;1;1
7248472;1;1;1;1;4;1;1
7248473;1;1;1;1;6;1;1
7248474;1;1;1;1;4;1;1
7248475;1;1;1;1;4;1;1
7248476;1;1;1;1;4;1;1
7248477;1;1;1;1;6;1;1
7248479;1;1;1;1;4;1;1
7248480;1;1;1;1;4;1;1
7248481;1;1;1;1;4;1;1
7248482;1;1;1;1;4;1;1
7248483;1;1;1;1;6;1;1
7248484;1;1;1;1;5;1;1
7248489;1;1;2;1;6;1;1
7248490;1;1;2;1;4;1;1
7248491;1;1;2;3;6;1;1
7248492;1;1;2;1;4;1;1
7248493;1;1;1;1;4;1;1
7248494;1;1;1;1;4;1;1
7248495;1;1;1;1;4;1;1
7248496;1;1;1;1;4;1;1
7248497;1;1;1;1;4;1;1
7248498;1;1;1;1;4;1;1
7248500;1;1;1;1;6;1;1
7248501;1;1;1;1;4;1;1
7248502;1;1;1;1;4;1;1
7248503;1;1;1;1;3;1;1
7248504;1;1;1;1;4;1;1
7248505;1;1;1;1;4;1;1
7248506;1;1;1;1;4;1;1
7248507;1;1;1;1;4;1;1
7248509;1;1;1;1;4;1;1
7248510;1;1;1;1;4;1;1
7248511;1;1;1;1;4;1;1
7248512;1;1;1;1;4;1;1
7248513;1;1;1;1;4;1;1
7248514;1;1;1;1;4;1;1
7248515;1;1;1;1;4;1;1
7248516;1;1;1;1;4;1;1
7248517;1;1;1;1;4;1;1
7248518;1;1;1;1;4;1;1
7248519;1;1;1;1;4;1;1
7248522;1;1;3;2;6;1;1
7248523;1;1;3;2;7;1;1
7248526;1;1;3;1;4;1;1
7248527;1;1;3;2;6;1;1
7248528;1;1;3;2;4;1;1
7248529;1;1;3;1;4;1;1
7248532;1;1;3;1;6;2;1
7248533;1;1;3;2;4;2;1
7248534;1;1;3;1;4;2;2
7248535;1;1;3;1;6;2;1
7248538;1;1;3;1;4;2;1
7248539;1;1;3;2;6;2;1
7248540;1;1;3;2;6;2;2
7248541;1;1;3;1;7;2;2
7248542;1;1;3;1;4;2;1
7248543;1;1;3;1;4;2;1
7248545;1;1;3;1;4;2;1
7248547;1;1;3;1;6;2;1
7248548;1;1;3;1;4;2;1
7248549;1;1;3;1;4;2;1
7248550;1;1;3;1;6;2;1
7248551;1;1;3;1;4;2;1
7248552;1;1;3;1;4;2;1
7248553;1;1;3;1;4;2;1
7248554;1;1;3;1;6;2;1
7248555;1;1;3;1;6;2;1
7248556;1;1;3;1;4;2;1
7248557;1;1;3;1;4;2;1
7248559;1;1;3;1;6;2;1
7248560;1;1;3;1;6;2;1
7248561;1;1;3;1;4;2;1
7248562;1;1;3;1;4;2;1
7248563;1;1;3;1;4;2;1
7248564;1;1;3;1;7;2;1
7248565;1;1;3;1;4;2;1
7248566;1;1;3;1;4;2;1
7248567;1;1;3;2;4;2;1
7248568;1;1;3;1;6;2;1
7248569;1;1;3;1;4;2;1
7248570;1;1;3;1;6;2;1
7248571;1;1;3;1;6;2;1
7248572;1;1;3;2;4;2;1
7248573;1;1;3;1;4;2;1
7248574;1;1;3;1;6;2;1
7248575;1;1;3;1;6;2;1
7248576;1;1;3;2;6;2;1
7248578;1;1;3;1;6;2;1
7248579;1;1;3;2;6;2;1
7248580;1;1;3;1;6;2;1
7248581;1;1;3;1;7;2;1
7248582;1;1;3;1;6;2;1
7248583;1;1;3;1;6;2;1
7248584;1;1;3;1;6;2;1
7248586;1;1;3;1;4;2;1
7248587;1;1;3;2;6;2;1
7248588;1;1;3;1;4;2;1
7248589;1;1;3;1;4;2;1
7248590;1;1;3;1;6;2;1
7248591;1;1;3;1;4;2;2
7248592;1;1;3;1;4;2;1
7248593;1;1;3;1;7;2;1
7248594;1;1;3;5;7;2;1
7248595;1;1;3;1;5;2;1
7248596;1;1;3;1;5;2;1
7248597;1;1;3;1;4;2;1
7248598;1;1;3;1;2;2;1
7248599;1;1;3;1;4;2;1
7248600;1;1;3;1;4;2;2
7248601;1;1;3;1;6;2;2
7248602;1;1;3;1;4;2;2
7248603;1;1;3;1;4;2;2
7248604;1;1;3;1;4;2;2
7248605;1;1;3;2;4;2;2
7248606;1;1;3;1;6;2;2
7248607;1;1;3;2;6;2;2
7248608;1;1;3;1;4;2;1
7248609;1;1;3;1;4;2;2
7248610;1;1;3;1;4;2;1
7248611;1;1;3;1;4;2;1
7248612;1;1;3;1;4;2;2
7248613;1;1;3;1;4;2;1
7248614;1;1;3;1;6;2;1
7248615;1;1;3;1;4;2;2
7248616;1;1;3;1;5;2;2
7248617;1;1;3;1;6;2;1
7248618;1;1;3;1;5;2;1
7248619;1;1;3;1;6;2;2
7248621;1;1;3;1;4;2;1
7248622;1;1;3;1;6;2;1
7248623;1;1;3;1;6;2;1
7248624;1;1;3;5;7;2;1
7248625;1;1;3;1;2;2;1
7248626;1;1;3;1;4;2;1
7248627;1;1;3;1;4;2;1
7248630;1;1;3;1;6;2;1
7248631;1;1;3;2;4;2;1
7248632;1;1;3;1;4;2;1
7248633;1;1;3;1;4;2;1
7248634;1;1;3;1;4;2;1
7248635;1;1;3;1;4;2;1
7248636;1;1;3;2;6;2;1
7248637;1;1;3;1;6;2;1
7248638;1;1;3;1;6;2;1
7248639;1;1;3;1;4;2;1
7248640;1;1;3;1;4;2;1
7248641;1;1;3;2;6;2;1
7248644;1;1;3;1;6;2;1
7248645;1;1;3;2;6;2;1
7248646;1;1;3;2;4;2;1
7248647;1;1;3;2;7;2;1
7248648;1;1;3;2;6;2;1
7248649;1;1;3;1;4;2;1
7248650;1;1;3;2;6;2;1
7248651;1;1;3;9;6;2;1
7248652;1;1;3;2;6;2;1
7248653;1;1;3;1;4;2;1
7248654;1;1;3;1;6;2;1
7248655;1;1;3;1;4;2;1
7248656;1;1;3;1;6;2;1
7248657;1;1;3;2;4;2;1
7248658;1;1;3;2;6;2;1
7248659;1;1;3;1;7;2;1
7248660;1;1;3;1;4;2;1
7248661;1;1;3;2;4;2;1
7248662;1;1;3;1;4;2;1
7248663;1;1;3;1;7;2;1
7248664;1;1;3;2;6;2;1
7248666;1;1;3;1;7;2;1
7248667;1;1;3;2;4;2;1
7248668;1;1;3;1;6;2;2
7248669;1;1;3;1;4;2;1
7248670;1;1;3;2;6;2;1
7248671;1;1;3;1;6;2;2
7248672;1;1;3;1;6;2;2
7248673;1;1;3;1;4;2;1
7248674;1;1;3;1;6;2;1
7248675;1;1;3;1;6;2;2
7248676;1;1;3;2;6;2;1
7248677;1;1;3;1;6;2;1
7248678;1;1;3;1;7;2;1
7248679;1;1;3;2;4;2;1
7248680;1;1;3;2;6;2;1
7248681;1;1;3;2;7;2;1
7248682;1;1;3;1;4;2;1
7248683;1;1;3;2;4;2;1
7248684;1;1;3;2;7;2;1
7248685;1;1;3;1;7;2;1
7248686;1;1;3;1;6;2;2
7248687;1;1;3;1;4;2;1
7248688;1;1;3;1;6;2;1
7248689;1;1;3;1;7;2;1
7248690;1;1;3;2;6;2;1
7248691;1;1;3;2;6;2;1
7248693;1;1;3;3;6;2;1
7248694;1;1;3;1;4;2;2
7248695;1;1;3;1;6;2;2
7248696;1;1;3;1;4;2;1
7248697;1;1;3;1;6;2;1
7248698;1;1;3;1;4;2;2
7248699;1;1;3;1;7;2;1
7248700;1;1;3;1;6;2;1
7248701;1;1;3;4;7;2;2
7248702;1;1;3;2;6;2;1
7248703;1;1;3;1;4;2;1
7248704;1;1;3;1;4;2;1
7248705;1;1;3;2;6;2;1
7248706;1;1;3;1;6;2;1
7248708;1;1;3;1;7;2;1
7248709;1;1;3;1;7;2;1
7248710;1;1;3;2;6;2;1
7248711;1;1;3;1;6;2;1
7248712;1;1;3;1;6;2;1
7248713;1;1;3;1;4;2;1
7248714;1;1;3;1;6;2;1
7248715;1;1;3;1;6;2;1
7248716;1;1;3;1;6;2;1
7248717;1;1;3;1;7;2;1
7248718;1;1;3;2;6;2;1
7248719;1;1;3;1;6;2;2
7248720;1;1;3;2;6;2;1
7248721;1;1;3;1;4;2;1
7248722;1;1;3;2;6;2;1
7248723;1;1;3;2;4;2;1
7248724;1;1;3;1;6;2;1
7248725;1;1;3;1;6;2;1
7248726;1;1;3;1;6;2;1
7248727;1;1;3;1;6;2;1
7248728;1;1;3;1;6;2;1
7248729;1;1;3;1;4;2;1
7248730;1;1;3;2;6;2;1
7248731;1;1;3;1;4;2;1
7248732;1;1;3;1;6;2;1
7248733;1;1;3;1;6;2;1
7248734;1;1;3;1;4;2;1
7248735;1;1;3;1;4;2;1
7248736;1;1;3;1;4;2;1
7248737;1;1;3;1;6;2;1
7248738;1;1;3;1;6;2;1
7248739;1;1;3;1;7;2;1
7248740;1;1;3;2;7;2;1
7248741;1;1;3;1;4;2;1
7248742;1;1;3;1;6;2;1
7248743;1;1;3;1;5;2;1
7248744;1;1;3;1;6;2;1
7248745;1;1;3;1;4;2;1
7248746;1;1;3;1;6;2;1
7248747;1;1;3;1;7;2;1
7248748;1;1;3;1;4;2;1
7248749;1;1;3;1;6;2;1
7248750;1;1;3;1;6;2;1
7248751;1;1;2;1;6;2;1
7248752;1;1;2;1;4;2;1
7248753;1;1;2;1;7;2;1
7248754;1;1;2;1;4;2;1
7248755;1;1;2;1;4;2;1
7248756;1;1;2;1;4;2;1
7248757;1;1;2;1;6;1;1
7248758;1;1;2;1;6;2;1
7248759;1;1;2;1;4;2;1
7248760;1;1;2;1;7;2;1
7248761;1;1;3;1;6;2;1
7248762;1;1;3;1;4;2;1
7248763;1;1;3;1;4;2;1
7248764;1;1;3;1;6;2;1
7248765;1;1;3;1;4;1;1
7248768;1;1;3;1;3;2;1
7248769;1;1;3;1;4;2;1
7248770;1;1;3;1;4;2;1
7248772;1;1;3;1;6;2;1
7248773;1;1;3;1;4;2;1
7248774;1;1;3;1;4;2;1
7248775;1;1;3;2;6;2;1
7248776;1;1;3;1;6;2;1
7248777;1;1;3;1;4;2;1
7248778;1;1;3;1;6;2;1
7248780;1;1;3;1;6;2;1
7248781;1;1;3;1;4;2;1
7248782;1;1;3;1;6;2;1
7248783;1;1;3;1;4;2;1
7248784;1;1;3;1;4;2;1
7248786;1;1;3;1;4;2;1
7248787;1;1;3;1;4;2;1
7248788;1;1;3;1;6;2;1
7248789;1;1;3;1;4;2;2
7248790;1;1;3;1;6;2;1
7248791;1;1;3;1;4;2;2
7248792;1;1;3;1;6;2;1
7248793;1;1;3;1;4;2;1
7248794;1;1;3;1;6;2;2
7248795;1;1;3;1;4;2;1
7248796;1;1;3;1;6;2;1
7248799;1;1;3;1;6;2;1
7248801;1;1;3;1;6;2;1
7248802;1;1;3;1;6;2;1
7248803;1;1;3;1;6;2;1
7248804;1;1;3;1;6;2;1
7248806;1;1;1;1;4;1;1
7248807;1;1;1;1;6;1;1
7248808;1;1;1;1;4;1;1
7248809;1;1;1;1;4;1;1
7248811;1;1;1;1;4;1;1
7248812;1;1;1;1;6;1;1
7248813;1;1;1;1;4;1;1
7248814;1;1;1;1;4;1;1
7248815;1;1;1;1;4;1;1
7248816;1;1;1;1;4;1;1
7248817;1;1;1;1;6;1;1
7248818;1;1;1;1;4;1;1
7248819;1;1;1;1;6;1;1
7248820;1;1;1;1;4;1;1
7248821;1;1;1;1;4;1;1
7248822;1;1;1;1;4;1;1
7248823;1;1;1;1;4;1;1
7248824;1;1;1;1;6;1;1
7248825;1;1;1;1;4;1;1
7248827;1;1;1;1;4;1;1
7248828;1;1;1;1;4;1;1
7248829;1;1;1;1;4;1;1
7248830;1;1;1;1;4;1;1
7248831;1;1;1;1;6;1;1
7248832;1;1;1;1;4;1;1
7248833;1;1;1;1;6;1;1
7248834;1;1;1;1;4;1;1
7248835;1;1;1;1;4;1;1
7248837;1;1;1;1;4;1;1
7248838;1;1;1;1;6;1;1
7248839;1;1;1;1;4;1;1
7248840;1;1;1;1;4;1;1
7248841;1;1;1;1;4;1;1
7248842;1;1;1;1;4;1;1
7248843;1;1;1;1;4;1;1
7248844;1;1;1;1;4;1;1
7248845;1;1;1;1;6;1;1
7248846;1;1;1;1;4;1;1
7248847;1;1;1;1;4;1;1
7248848;1;1;1;1;6;1;1
7248849;1;1;1;1;4;1;1
7248850;1;1;3;1;6;2;2
7248851;1;1;3;1;4;2;1
7248852;1;1;3;1;6;2;1
7248853;1;1;3;1;4;2;1
7248854;1;1;3;1;4;2;1
7248855;1;1;3;1;4;2;1
7248860;1;1;2;1;6;1;1
7248861;1;1;2;1;6;1;1
7248862;1;1;3;1;6;2;1
7248863;1;1;3;1;4;2;1
7248864;1;1;3;1;4;2;1
7248867;1;1;2;1;6;1;1
7248868;1;1;2;1;6;2;1
7248869;1;1;3;1;4;2;1
7248870;1;1;2;1;6;1;1
7248871;1;1;3;1;4;2;2
7248872;1;1;2;1;4;1;1
7248874;1;1;2;1;6;2;1
7248876;1;1;2;1;4;1;1
7248877;1;1;3;1;6;2;2
7248878;1;1;2;9;7;2;1
7248879;1;1;2;1;6;1;1
7248880;1;1;2;9;7;2;2
7248881;1;1;2;5;7;1;1
7248883;1;1;2;1;4;2;2
7248884;1;1;2;1;6;1;1
7248885;1;1;1;1;4;1;1
7248886;1;1;1;1;4;1;1
7248887;1;1;1;1;4;1;1
7248888;1;1;1;1;4;1;1
7248889;1;1;1;1;4;1;1
7248891;1;1;1;1;4;1;1
7248892;1;1;1;1;4;1;1
7248893;1;1;1;1;4;1;1
7248894;1;1;1;1;4;1;1
7248895;1;1;1;1;4;1;1
7248896;1;1;1;1;4;1;1
7248897;1;1;1;1;4;1;1
7248898;1;1;1;1;4;1;1
7248899;1;1;1;1;4;1;1
7248900;1;1;1;1;4;1;1
7248901;1;1;1;1;4;1;1
7248902;1;1;1;1;4;1;1
7248903;1;1;1;1;4;1;1
7248906;1;1;1;1;4;1;1
7248907;1;1;1;1;4;1;1
7248908;1;1;1;1;4;1;1
7248909;1;1;1;1;4;1;1
7248911;1;1;1;1;6;1;1
7248912;1;1;1;1;4;1;1
7248913;1;1;1;1;4;1;1
7248914;1;1;1;1;4;1;1
7248915;1;1;1;1;6;1;1
7248916;1;1;1;1;4;1;1
7248917;1;1;1;1;6;1;1
7248918;1;1;1;1;4;1;1
7248919;1;1;1;1;6;1;1
7248920;1;1;1;1;6;1;1
7248921;1;1;1;1;4;1;1
7248922;1;1;1;1;6;1;1
7248923;1;1;1;1;4;1;1
7248924;1;1;1;1;4;1;1
7248925;1;1;1;1;4;1;1
7248927;1;1;1;1;4;1;1
7248928;1;1;1;1;4;1;1
7248929;1;1;1;1;4;1;1
7248930;1;1;1;1;4;1;1
7248931;1;1;1;1;4;1;1
7248932;1;1;1;1;4;1;1
7248934;1;1;2;1;4;1;1
7248935;1;1;2;9;6;1;1
7248936;1;1;2;1;6;1;1
7248937;1;1;2;6;4;1;1
7248938;1;1;2;1;4;1;1
7248939;1;1;2;1;6;1;1
7248940;1;1;2;1;4;1;1
7248941;1;1;2;1;6;1;1
7248943;1;1;2;1;4;1;1
7248944;1;1;1;1;4;1;1
7248945;1;1;1;1;4;1;1
7248946;1;1;1;1;6;1;1
7248947;1;1;1;1;6;1;1
7248948;1;1;1;1;4;1;1
7248949;1;1;1;1;4;1;1
7248950;1;1;1;1;4;1;1
7248951;1;1;1;1;4;1;1
7248952;1;1;1;1;4;1;1
7248953;1;1;1;1;4;1;1
7248956;1;1;1;1;4;1;1
7248957;1;1;1;1;4;1;1
7248958;1;1;1;1;4;1;1
7248959;1;1;1;1;4;1;1
7248960;1;1;1;1;4;1;1
7248963;1;1;1;1;4;1;1
7248964;1;1;1;1;4;1;1
7248965;1;1;1;1;4;1;1
7248966;1;1;1;1;4;1;1
7248967;1;1;1;1;4;1;1
7248970;1;1;1;1;4;1;1
7248971;1;1;1;1;4;1;1
7248972;1;1;1;1;4;1;1
7248973;1;1;1;1;4;1;1
7248974;1;1;1;1;4;1;1
7248975;1;1;1;1;4;1;1
7248976;1;1;1;1;4;1;1
7248977;1;1;1;1;4;1;1
7248978;1;1;1;1;4;1;1
7248979;1;1;1;1;4;1;1
7248980;1;1;1;1;4;1;1
7248981;1;1;1;1;4;1;1
7248982;1;1;1;1;4;1;1
7248983;1;1;1;1;4;1;1
7248985;1;1;1;1;4;1;1
7248986;1;1;1;1;4;1;1
7248987;1;1;1;1;5;1;1
7248988;1;1;1;2;4;1;1
7248989;1;1;1;1;4;1;1
7248990;1;1;1;1;4;1;1
7248991;1;1;1;1;4;1;1
7248992;1;1;1;1;4;1;1
7248993;1;1;1;1;4;1;1
7248994;1;1;1;1;4;1;1
7248995;1;1;1;2;4;1;1
7248996;1;1;1;1;5;1;1
7248997;1;1;1;2;4;1;1
7248998;1;1;1;1;4;1;1
7248999;1;1;1;1;4;1;1
7249000;1;1;1;1;4;1;1
7249001;1;1;1;1;4;1;1
7249002;1;1;1;1;4;1;1
7249003;1;1;1;1;4;1;1
7249005;1;1;1;1;4;1;1
7249006;1;1;1;1;4;1;1
7249008;1;1;1;1;4;1;1
7249009;1;1;1;1;4;1;1
7249010;1;1;1;1;4;1;1
7249011;1;1;1;1;4;1;1
7249012;1;1;1;1;4;1;1
7249013;1;1;1;1;6;1;1
7249014;1;1;1;1;4;1;1
7249015;1;1;1;1;4;1;1
7249016;1;1;1;1;4;1;1
7249017;1;1;1;1;4;1;1
7249018;1;1;1;1;4;1;1
7249019;1;1;1;1;4;1;1
7249020;1;1;1;1;4;1;1
7249021;1;1;1;1;4;1;1
7249022;1;1;1;1;4;1;1
7249023;1;1;1;1;4;1;1
7249024;1;1;1;1;4;1;1
7249025;1;1;1;1;4;1;1
7249026;1;1;1;1;4;1;1
7249027;1;1;1;1;4;1;1
7249028;1;1;1;1;4;1;1
7249029;1;1;1;1;4;1;1
7249030;1;1;1;1;4;1;1
7249031;1;1;1;1;4;1;1
7249032;1;1;1;1;4;1;1
7249033;1;1;1;1;4;1;1
7249034;1;1;1;1;4;1;1
7249035;1;1;1;1;4;1;1
7249036;1;1;1;3;6;1;1
7249037;1;1;1;1;4;1;1
7249038;1;1;1;1;4;1;1
7249039;1;1;1;1;4;1;1
7249040;1;1;1;1;6;1;1
7249041;1;1;1;1;4;1;1
7249042;1;1;1;1;4;1;1
7249043;1;1;1;1;4;1;1
7249044;1;1;1;1;4;1;1
7249045;1;1;1;1;4;1;1
7249046;1;1;1;1;4;1;1
7249047;1;1;1;1;4;1;1
7249048;1;1;1;1;4;1;1
7249049;1;1;1;1;4;1;1
7249050;1;1;1;1;4;1;1
7249051;1;1;1;1;4;1;1
7249052;1;1;1;1;4;1;1
7249053;1;1;1;1;4;1;1
7249054;1;1;1;1;4;1;1
7249055;1;1;1;1;4;1;1
7249056;1;1;1;1;4;1;1
7249057;1;1;1;1;4;1;1
7249058;1;1;1;1;4;1;1
7249059;1;1;1;1;4;1;1
7249060;1;1;1;1;6;1;1
7249062;1;1;1;1;4;1;1
7249063;1;1;1;1;4;1;1
7249066;1;1;1;1;4;1;1
7249067;1;1;1;1;4;1;1
7249068;1;1;1;1;6;1;1
7249069;1;1;1;1;6;1;1
7249070;1;1;1;1;6;1;1
7249071;1;1;1;1;6;2;1
7249072;1;1;1;1;6;2;1
7249074;1;1;1;1;6;1;1
7249075;1;1;1;1;6;2;1
7249077;1;1;1;1;4;1;1
7249078;1;1;1;1;6;2;1
7249079;1;1;1;1;4;2;1
7249080;1;1;1;1;6;2;1
7249081;1;1;1;1;7;2;1
7249082;1;1;1;1;4;1;1
7249083;1;1;1;1;6;1;1
7249084;1;1;1;1;6;2;1
7249085;1;1;1;1;6;2;1
7249087;1;1;3;1;6;2;2
7249088;1;1;3;1;6;1;1
7249092;1;1;3;1;4;2;1
7249093;1;1;3;1;4;2;2
7249094;1;1;3;1;6;2;1
7249096;1;1;3;1;4;2;2
7249097;1;1;1;1;6;1;1
7249098;1;1;1;1;6;1;1
7249099;1;1;1;1;6;1;1
7249100;1;1;1;1;4;1;1
7249101;1;1;1;1;6;1;1
7249102;1;1;1;1;4;1;1
7249103;1;1;1;1;4;1;1
7249104;1;1;1;1;6;1;1
7249105;1;1;1;1;6;1;1
7249106;1;1;1;1;4;1;1
7249107;1;1;1;1;6;1;1
7249108;1;1;1;1;4;1;1
7249109;1;1;1;1;6;1;1
7249110;1;1;1;1;4;1;1
7249113;1;1;1;1;4;1;1
7249114;1;1;1;1;6;1;1
7249116;1;1;1;1;4;1;1
7249117;1;1;1;1;6;1;1
7249118;1;1;1;1;6;1;1
7249119;1;1;1;1;6;1;1
7249120;1;1;1;1;6;1;1
7249122;1;1;1;1;6;1;1
7249123;1;1;1;1;6;1;1
7249124;1;1;1;1;4;1;1
7249125;1;1;1;1;4;1;1
7249126;1;1;1;1;4;1;1
7249127;1;1;1;1;4;1;1
7249128;1;1;1;1;4;1;1
7249129;1;1;1;1;6;1;1
7249131;1;1;1;1;4;1;1
7249132;1;1;1;1;6;1;1
7249133;1;1;1;1;4;1;1
7249134;1;1;1;1;4;1;1
7249135;1;1;1;1;4;1;1
7249136;1;1;1;1;6;1;1
7249137;1;1;1;1;6;1;1
7249138;1;1;1;1;4;1;1
7249139;1;1;1;1;4;1;1
7249140;1;1;1;1;6;1;1
7249142;1;1;1;1;6;1;1
7249143;1;1;1;1;4;1;1
7249144;1;1;1;1;4;1;1
7249145;1;1;1;1;6;1;1
7249146;1;1;1;1;6;1;1
7249147;1;1;1;1;4;1;1
7249148;1;1;1;1;4;1;1
7249149;1;1;1;1;6;1;1
7249150;1;1;1;1;6;1;1
7249151;1;1;1;1;6;1;1
7249152;1;1;1;1;6;1;1
7249153;1;1;1;1;6;1;1
7249154;1;1;1;1;6;1;1
7249155;1;1;1;1;6;1;1
7249156;1;1;1;1;6;1;1
7249157;1;1;1;1;4;1;1
7249158;1;1;1;1;6;1;1
7249159;1;1;1;1;4;1;1
7249160;1;1;1;1;6;1;1
7249161;1;1;1;1;4;1;1
7249162;1;1;1;1;4;1;1
7249164;1;1;1;1;4;1;1
7249165;1;1;1;1;4;1;1
7249166;1;1;1;1;4;1;1
7249167;1;1;1;1;2;1;1
7249168;1;1;1;1;4;1;1
7249169;1;1;1;1;4;1;1
7249171;1;1;1;1;4;1;1
7249172;1;1;1;1;4;1;1
7249173;1;1;1;1;4;1;1
7249174;1;1;1;1;4;1;1
7249175;1;1;1;1;4;1;1
7249177;1;1;1;1;4;1;1
7249178;1;1;1;1;4;1;1
7249179;1;1;1;1;4;1;1
7249180;1;1;1;1;4;1;1
7249183;1;1;1;1;4;1;1
7249184;1;1;2;1;4;1;1
7249185;1;1;2;1;6;1;1
7249186;1;1;2;1;3;1;1
7249187;1;1;2;1;6;1;1
7249189;1;1;2;1;4;1;1
7249190;1;1;2;1;3;1;1
7249191;1;1;2;1;6;1;1
7249192;1;1;2;1;6;1;1
